site,gps_coordinates,date,start_time,end_time,depth,replicate_no,family,species,size,biomass
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,LN,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,RAB,STR,21-30,198.2546754
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,RAB,STR,03-Oct,3.6911398
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,PAR,2 COLOUR,31-40,701.058171
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,1,T&J,LUG,21-30,270.773854
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,RAB,SGR,03-Oct,1.23197402
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,DUSKY,03-Oct,4.02489453
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,3 COLOUR,21-30,467.632543
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,PAR,GFACE,21-30,404.9832924
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,STR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,IND,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,TRIG,SUFB,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,MEL,21-30,345
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,MEL,31-40,730.585829
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,LUG,21-30,304
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,LUG,21-30,304
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,LUG,11-20,71
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,LUG,11-20,71
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,LUG,11-20,71
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,09:30,10:30,15,2,T&J,DOGTOOTH,60+,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,SNAP,FUR,21-30,333
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,BOE,21-30,318.565607
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,MAC,21-30,251
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,MAC,21-30,251
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,SPIL,21-30,332
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,SPIL,21-30,332
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,SPIL,21-30,332
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,SPIL,21-30,332
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,LEO,11-20,103
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,LEO,11-20,103
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,11-20,59
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,11-20,59
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,11-20,59
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,11-20,59
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,GRO,ARG,31-40,775
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,PHA,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,BUT,PHA,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,SNAP,RED,03-Oct,3
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,SNAP,FUR,21-30,333
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,03-Oct,3.14778194
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,03-Oct,3.14778194
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,03-Oct,3.14778194
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,11-20,71.18874811
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,11-20,71.18874811
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,11-20,71.18874811
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,BOE,11-20,71.18874811
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,SPIL,21-30,332
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,SPIL,31-40,895
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,11-20,59
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,21-30,277
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ARG,31-40,775
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ROG,21-30,296
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,GRO,ROG,31-40,821
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,AUR,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,GUT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,MEY,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,2,BUT,TFT,NA,NA
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,STEEPHEAD,51-60,4840.2584
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
mundoo_kandu,"2.0169639, 73.5379375",07/05/2022,11:00,12:15,10,1,PAR,SORDID,03-Oct,3.704708807
