Surveyors Name,Site,Site.name,Reef.type,Depth,Replicate No.,Family,Species,Size,Biomass
AS,KF,Kuda falhu,thila,5,1,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,1,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,1,BUT,LN,NA,NA
AS,KF,Kuda falhu,thila,5,1,BUT,TFT,NA,NA
AS,KF,Kuda falhu,thila,5,2,GRO,LEU,21-30,1921
AS,KF,Kuda falhu,thila,5,2,GRO,LEU,21-30,1921
AS,KF,Kuda falhu,thila,5,2,BUT,TRI,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,TRI,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,TRI,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,KF,Kuda falhu,thila,5,2,BUT,KLE,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,SNAP,IND2,31-40,848
AS,MBO,Maabaidhoo outside,outside,15,1,SNAP,MONO,31-40,737
AS,MBO,Maabaidhoo outside,outside,15,1,SNAP,MONO,31-40,737
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,LEA,31-40,610.08287
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,ALBO,21-30,226
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,ROG,31-40,821
AS,MBO,Maabaidhoo outside,outside,15,1,GRO,ROG,41-50,1764
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,TFT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,1,BUT,TFT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,EMP,ERY,31-40,1022
AS,MBO,Maabaidhoo outside,outside,15,2,SNAP,IND2,31-40,848
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ALBO,Nov-20,49
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ALBO,21-30,226
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ALBO,21-30,226
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ROG,21-30,296
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ROG,21-30,296
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ROG,21-30,296
AS,MBO,Maabaidhoo outside,outside,15,2,GRO,ROG,21-30,296
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,LN,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,TFT,NA,NA
AS,MBO,Maabaidhoo outside,outside,15,2,BUT,TFT,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,DUSKY,21-30,467.632543
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,DUSKY,21-30,467.632543
SH,MBO,Maabaidhoo outside,outside,15,1,PAR,DUSKY,21-30,467.632543
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MEL,31-40,902
SH,MBO,Maabaidhoo outside,outside,15,1,T&J,MACA,Nov-20,47.55112375
SH,MBO,Maabaidhoo outside,outside,15,2,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,2,RAB,STR,03-Oct,3.6911398
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,15,2,PAR,DUSKY,21-30,467.632543
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,IND,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,TRIG,SUFB,NA,NA
SH,MBO,Maabaidhoo outside,outside,15,2,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,2,T&J,MEL,21-30,345
SH,MBO,Maabaidhoo outside,outside,15,2,T&J,MEL,31-40,902
SH,MBO,Maabaidhoo outside,outside,15,2,T&J,MEL,31-40,902
AS,MBO,Maabaidhoo outside,outside,10,1,SNAP,IND2 ,31-40,848
AS,MBO,Maabaidhoo outside,outside,10,1,SNAP,IND2 ,31-40,848
AS,MBO,Maabaidhoo outside,outside,10,1,SNAP,MAD,21-30,283
AS,MBO,Maabaidhoo outside,outside,10,1,SNAP,FUR,41-50,1797
AS,MBO,Maabaidhoo outside,outside,10,1,SNAP,FUR,41-50,1797
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,MN,Nov-20,55
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,MIN,21-30,257
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,LEO,21-30,103
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,MAC,21-30,251
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SEX,Nov-20,997.9985
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,SEX,Nov-20,997.9985
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ROG,21-30,296
AS,MBO,Maabaidhoo outside,outside,10,1,GRO,ROG,31-40,821
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,PYR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,PYR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,PYR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,PYR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,1,BUT,PYR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,SNAP,RED,31-40,850
AS,MBO,Maabaidhoo outside,outside,10,2,SNAP,IND2,31-40,848
AS,MBO,Maabaidhoo outside,outside,10,2,SNAP,GIB,31-40,855
AS,MBO,Maabaidhoo outside,outside,10,2,SNAP,GIB,21-30,317
AS,MBO,Maabaidhoo outside,outside,10,2,SNAP,FUR,31-40,873
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ALBO,41-50,1342
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,MIN,Nov-20,55
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,21-30,332
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SPIL,31-40,895
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,MER,Nov-20,57
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,SEX,Nov-20,997.9985
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ARG,21-30,277
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ARG,31-40,775
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ARG,41-50,1677
AS,MBO,Maabaidhoo outside,outside,10,2,GRO,ROG,31-40,821
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,AUR,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,XAN,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,GUT,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,LUN,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,MEY,NA,NA
AS,MBO,Maabaidhoo outside,outside,10,2,BUT,LN,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,RAB,SGR,Nov-20,47.7520641
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,03-Oct,3.704708807
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,Nov-20,91.0245026
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,SORDID,21-30,423.879609
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,03-Oct,4.02489453
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,DUSKY,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,3 COLOUR,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,PAR,3 COLOUR,Nov-20,99.9213819
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
SH,MBO,Maabaidhoo outside,outside,10,1,TRIG,STR,NA,NA
